ID,class
1635,9
1636,5
1637,1
1638,4
1639,0
1640,2
1641,7
1642,8
1643,5
1644,9
1645,6
1646,0
1647,4
1648,1
1649,8
1650,6
1651,1
1652,5
1653,3
1654,0
1655,4
1656,2
1657,0
1658,0
1659,7
1660,7
1661,5
1662,7
1663,6
1664,6
1665,8
1666,5
1667,6
1668,6
1669,8
1670,3
1671,3
1672,7
1673,2
1674,9
1675,9
1676,6
1677,3
1678,5
1679,5
1680,9
1681,5
1682,9
1683,2
1684,0
1685,6
1686,0
1687,3
1688,4
1689,8
1690,6
1691,1
1692,9
1693,5
1694,7
1695,7
1696,2
1697,6
1698,8
1699,0
1700,8
1701,0
1702,4
1703,1
1704,8
1705,0
1706,2
1707,9
1708,5
1709,7
1710,5
1711,1
1712,8
1713,0
1714,5
1715,1
1716,6
1717,8
1718,5
1719,0
1720,1
1721,3
1722,9
1723,4
1724,8
1725,3
1726,0
1727,9
1728,6
1729,3
1730,2
1731,0
1732,4
1733,7
1734,7
1735,6
1736,4
1737,0
1738,6
1739,6
1740,8
1741,1
1742,1
1743,8
1744,8
1745,2
1746,8
1747,7
1748,0
1749,8
1750,5
1751,6
1752,7
1753,7
1754,2
1755,8
1756,1
1757,1
1758,1
1759,6
1760,1
1761,9
1762,1
1763,6
1764,2
1765,2
1766,5
1767,5
1768,5
1769,4
1770,7
1771,9
1772,4
1773,8
1774,3
1775,5
1776,1
1777,6
1778,0
1779,9
1780,0
1781,7
1782,1
1783,1
1784,8
1785,1
1786,3
1787,6
1788,0
1789,7
1790,8
1791,9
1792,8
1793,6
1794,8
1795,8
1796,1
1797,7
1798,9
1799,1
1800,0
1801,6
1802,0
1803,3
1804,8
1805,8
1806,5
1807,6
1808,6
1809,7
1810,7
1811,2
1812,3
1813,1
1814,3
1815,5
1816,6
1817,3
1818,5
1819,2
1820,7
1821,6
1822,1
1823,0
1824,8
1825,6
1826,7
1827,2
1828,7
1829,3
1830,0
1831,0
1832,0
1833,2
1834,9
1835,3
1836,3
1837,2
1838,7
1839,6
1840,3
1841,4
1842,6
1843,1
1844,0
1845,5
1846,0
1847,3
1848,1
1849,8
1850,5
1851,4
1852,6
1853,3
1854,1
1855,8
1856,6
1857,7
1858,3
1859,5
1860,0
1861,1
1862,7
1863,8
1864,3
1865,7
1866,7
1867,4
1868,3
1869,3
1870,1
1871,0
1872,4
1873,9
1874,7
1875,8
1876,3
1877,0
1878,6
1879,7
1880,7
1881,6
1882,6
1883,1
1884,9
1885,0
1886,5
1887,2
1888,5
1889,1
1890,0
1891,9
1892,8
1893,6
1894,1
1895,2
1896,8
1897,6
1898,7
1899,6
1900,3
1901,2
1902,8
1903,0
1904,1
1905,3
1906,1
1907,8
1908,7
1909,1
1910,6
1911,0
1912,5
1913,9
1914,3
1915,6
1916,8
1917,9
1918,6
1919,7
1920,6
1921,6
1922,6
1923,7
1924,5
1925,7
1926,7
1927,6
1928,1
1929,1
1930,0
1931,2
1932,0
1933,6
1934,1
1935,5
1936,8
1937,3
1938,8
1939,7
1940,6
1941,4
1942,8
1943,2
1944,5
1945,2
1946,3
1947,0
1948,1
1949,6
1950,7
1951,7
1952,1
1953,9
1954,5
1955,4
1956,1
1957,4
1958,0
1959,9
1960,2
1961,5
1962,9
1963,6
1964,6
1965,4
1966,0
1967,0
1968,6
1969,3
1970,0
1971,0
1972,7
1973,1
1974,3
1975,0
1976,5
1977,3
1978,5
1979,1
1980,9
1981,2
1982,0
1983,8
1984,6
1985,2
1986,5
1987,1
1988,1
1989,6
1990,1
1991,6
1992,4
1993,7
1994,3
1995,4
1996,5
1997,5
1998,0
1999,6
2000,6
2001,7
2002,9
2003,9
2004,5
2005,6
2006,5
2007,0
2008,6
2009,4
2010,7
2011,1
2012,9
2013,4
2014,4
2015,4
2016,7
2017,9
2018,6
2019,6
2020,7
2021,9
2022,6
2023,8
2024,1
2025,0
2026,3
2027,8
2028,4
2029,4
2030,5
2031,4
2032,8
2033,5
2034,7
2035,3
2036,8
2037,5
2038,2
2039,7
2040,9
2041,8
2042,4
2043,3
2044,6
2045,5
2046,1
2047,9
2048,2
2049,8
2050,1
2051,7
2052,4
2053,9
2054,8
2055,5
2056,3
2057,1
2058,3
2059,1
2060,2
2061,7
2062,0
2063,4
2064,4
2065,9
2066,5
2067,6
2068,8
2069,7
2070,2
2071,2
2072,5
2073,7
2074,6
2075,0
2076,8
2077,6
2078,4
2079,4
2080,9
2081,1
2082,4
2083,7
2084,8
2085,3
2086,5
2087,5
2088,0
2089,7
2090,2
2091,7
2092,1
2093,9
2094,0
2095,1
2096,8
2097,1
2098,9
2099,7
2100,0
2101,7
2102,7
2103,2
2104,6
2105,5
2106,6
2107,6
2108,1
2109,0
2110,5
2111,9
2112,9
2113,0
2114,1
2115,5
2116,9
2117,9
2118,3
2119,8
2120,2
2121,0
2122,9
2123,6
2124,3
2125,5
2126,5
2127,1
2128,0
2129,6
2130,8
2131,7
2132,3
2133,8
2134,8
2135,5
2136,6
2137,6
2138,6
2139,6
2140,4
2141,1
2142,7
2143,3
2144,4
2145,3
2146,6
2147,4
2148,7
2149,9
2150,1
2151,5
2152,1
2153,1
2154,6
2155,7
2156,0
2157,0
2158,3
2159,7
2160,2
2161,0
2162,8
2163,6
2164,7
2165,3
2166,7
2167,0
2168,0
2169,7
2170,1
2171,1
2172,2
2173,7
2174,8
2175,3
2176,1
2177,7
2178,5
2179,9
2180,3
2181,1
2182,9
2183,2
2184,5
2185,1
2186,1
2187,6
2188,3
2189,6
2190,6
2191,3
2192,0
2193,1
2194,1
2195,9
2196,5
2197,8
2198,6
2199,2
2200,3
2201,0
2202,6
2203,5
2204,9
2205,1
2206,2
2207,9
2208,0
2209,9
2210,1
2211,7
2212,6
2213,5
2214,3
2215,4
2216,2
2217,5
2218,1
2219,8
2220,6
2221,8
2222,1
2223,7
2224,8
2225,0
2226,6
2227,1
2228,3
2229,0
2230,2
2231,6
2232,1
2233,0
2234,0
2235,9
2236,0
2237,6
2238,1
2239,7
2240,0
2241,6
2242,7
2243,7
2244,1
2245,6
2246,4
2247,6
2248,6
2249,0
2250,1
2251,4
2252,0
2253,0
2254,4
2255,4
2256,1
2257,0
2258,7
2259,7
2260,0
2261,9
2262,8
2263,2
2264,3
2265,8
2266,8
2267,7
2268,3
2269,1
2270,9
2271,4
2272,3
2273,6
2274,6
2275,9
2276,1
2277,1
2278,4
2279,6
2280,2
2281,7
2282,0
2283,5
2284,6
2285,2
2286,6
2287,9
2288,0
2289,7
2290,9
2291,1
2292,3
2293,9
2294,2
2295,4
2296,7
2297,6
2298,0
2299,9
2300,7
2301,5
2302,1
2303,2
2304,8
2305,3
2306,5
2307,0
2308,4
2309,8
2310,0
2311,9
2312,9
2313,3
2314,8
2315,6
2316,2
2317,6
2318,6
2319,7
2320,2
2321,5
2322,7
2323,0
2324,0
2325,2
2326,1
2327,0
2328,1
2329,1
2330,8
2331,9
2332,4
2333,9
2334,0
2335,7
2336,8
2337,3
2338,7
2339,3
2340,6
2341,6
2342,2
2343,5
2344,9
2345,7
2346,6
2347,2
2348,3
2349,7
2350,7
2351,8
2352,3
2353,5
2354,8
2355,7
2356,7
2357,5
2358,0
2359,7
2360,6
2361,6
2362,8
2363,5
2364,6
2365,4
2366,1
2367,3
2368,1
2369,4
2370,5
2371,6
2372,8
2373,0
2374,9
2375,5
2376,4
2377,7
2378,2
2379,5
2380,9
2381,6
2382,6
2383,9
2384,8
2385,2
2386,9
2387,1
2388,6
2389,0
2390,9
2391,6
2392,2
2393,3
2394,3
2395,3
2396,4
2397,7
2398,1
2399,5
2400,0
2401,7
2402,8
2403,7
2404,0
2405,9
2406,2
2407,9
2408,8
2409,0
2410,5
2411,0
2412,9
2413,7
2414,5
2415,4
2416,2
2417,5
2418,8
2419,6
2420,3
2421,3
2422,3
2423,8
2424,7
2425,8
2426,4
2427,4
2428,8
2429,6
2430,2
2431,6
2432,6
2433,1
2434,1
2435,3
2436,1
2437,4
2438,5
2439,5
2440,1
2441,4
2442,4
2443,5
2444,0
2445,6
2446,1
2447,4
2448,3
2449,9
2450,0
2451,0
2452,0
2453,1
2454,1
2455,2
2456,0
2457,9
2458,1
2459,7
2460,2
2461,0
2462,4
2463,3
2464,8
2465,7
2466,0
2467,5
2468,6
2469,6
2470,4
2471,7
2472,3
2473,1
2474,9
2475,2
2476,1
2477,4
2478,8
2479,1
2480,0
2481,5
2482,3
2483,1
2484,7
2485,4
2486,6
2487,2
2488,7
2489,9
2490,6
2491,4
2492,3
2493,5
2494,4
2495,6
2496,0
2497,5
2498,9
2499,0
2500,0
2501,1
2502,9
2503,6
2504,8
2505,0
2506,8
2507,8
2508,8
2509,7
2510,4
2511,6
2512,3
2513,5
2514,6
2515,1
2516,0
2517,9
2518,5
2519,1
2520,6
2521,9
2522,6
2523,9
2524,3
2525,4
2526,7
2527,0
2528,5
2529,3
2530,3
2531,1
2532,3
2533,1
2534,6
2535,9
2536,7
2537,7
2538,8
2539,9
2540,6
2541,8
2542,4
2543,8
2544,5
2545,8
2546,5
2547,7
2548,1
2549,6
2550,5
2551,0
2552,3
2553,9
2554,7
2555,1
2556,0
2557,9
2558,7
2559,6
2560,5
2561,0
2562,5
2563,7
2564,8
2565,2
2566,6
2567,4
2568,5
2569,5
2570,5
2571,4
2572,7
2573,9
2574,6
2575,5
2576,4
2577,8
2578,8
2579,4
2580,0
2581,1
2582,3
2583,6
2584,1
2585,9
2586,7
2587,8
2588,2
2589,9
2590,5
2591,6
2592,6
2593,1
2594,1
2595,7
2596,6
2597,7
2598,6
2599,0
2600,1
2601,0
2602,3
2603,4
2604,9
2605,9
2606,6
2607,3
2608,9
2609,1
2610,1
2611,9
2612,7
2613,3
2614,2
2615,3
2616,8
2617,5
2618,0
2619,6
2620,1
2621,8
2622,3
2623,6
2624,5
2625,0
2626,6
2627,0
2628,2
2629,3
2630,7
2631,2
2632,0
2633,6
2634,8
2635,8
2636,6
2637,9
2638,9
2639,9
2640,1
2641,9
2642,7
2643,0
2644,9
2645,8
2646,6
2647,8
2648,1
2649,4
2650,7
2651,5
2652,4
2653,8
2654,1
2655,9
2656,0
2657,2
2658,0
2659,5
2660,4
2661,0
2662,8
2663,5
2664,7
2665,2
2666,2
2667,2
2668,3
2669,1
2670,3
2671,1
2672,6
2673,5
2674,5
2675,7
2676,5
2677,7
2678,7
2679,7
2680,1
2681,9
2682,3
2683,7
2684,5
2685,6
2686,7
2687,8
2688,1
2689,1
2690,8
2691,6
2692,1
2693,9
2694,1
2695,6
2696,8
2697,1
2698,6
2699,1
2700,6
2701,8
2702,7
2703,8
2704,0
2705,6
2706,4
2707,6
2708,6
2709,6
2710,0
2711,7
2712,1
2713,4
2714,7
2715,0
2716,5
2717,9
2718,9
2719,0
2720,4
2721,1
2722,3
2723,7
2724,1
2725,7
2726,0
2727,2
2728,4
2729,7
2730,0
2731,7
2732,7
2733,4
2734,2
2735,7
2736,0
2737,0
2738,5
2739,7
2740,8
2741,5
2742,2
2743,1
2744,4
2745,8
2746,0
2747,5
2748,9
2749,0
2750,8
2751,3
2752,0
2753,8
2754,0
2755,6
2756,9
2757,8
2758,9
2759,6
2760,1
2761,9
2762,1
2763,6
2764,5
2765,9
2766,4
2767,8
2768,6
2769,2
2770,4
2771,7
2772,1
2773,2
2774,6
2775,5
2776,8
2777,7
2778,9
2779,9
2780,4
2781,7
2782,0
2783,0
2784,6
2785,4
2786,5
2787,7
2788,2
2789,3
2790,1
2791,7
2792,6
2793,9
2794,7
2795,1
2796,1
2797,1
2798,0
2799,2
2800,5
2801,8
2802,2
2803,7
2804,2
2805,0
2806,8
2807,1
2808,7
2809,4
2810,4
2811,9
2812,4
2813,8
2814,0
2815,1
2816,3
2817,4
2818,5
2819,1
2820,8
2821,4
2822,5
2823,0
2824,2
2825,8
2826,9
2827,3
2828,2
2829,6
2830,8
2831,7
2832,0
2833,1
2834,2
2835,3
2836,1
2837,7
2838,4
2839,1
2840,2
2841,1
2842,8
2843,4
2844,7
2845,7
2846,5
2847,9
2848,7
2849,5
2850,0
2851,8
2852,7
2853,7
2854,3
2855,7
2856,8
2857,0
2858,1
2859,8
2860,7
2861,2
2862,3
2863,5
2864,3
2865,8
2866,0
2867,5
2868,2
2869,8
2870,1
2871,4
2872,3
2873,3
2874,7
2875,5
2876,4
2877,1
2878,0
2879,4
2880,7
2881,8
2882,0
2883,3
2884,6
2885,8
2886,7
2887,8
2888,1
2889,4
2890,1
2891,5
2892,6
2893,9
2894,6
2895,1
2896,7
2897,4
2898,4
2899,0
2900,4
2901,6
2902,1
2903,7
2904,9
2905,6
2906,2
2907,1
2908,6
2909,0
2910,5
2911,3
2912,3
2913,9
2914,0
2915,0
2916,3
2917,5
2918,1
2919,7
2920,6
2921,8
2922,6
2923,8
2924,1
2925,2
2926,0
2927,1
2928,1
2929,5
2930,5
2931,8
2932,8
2933,0
2934,5
2935,2
2936,0
2937,4
2938,7
2939,4
2940,4
2941,3
2942,1
2943,4
2944,6
2945,0
2946,1
2947,5
2948,7
2949,7
2950,5
2951,0
2952,5
2953,0
2954,5
2955,9
2956,9
2957,7
2958,7
2959,3
2960,7
2961,0
2962,9
2963,1
2964,1
2965,1
2966,4
2967,9
2968,6
2969,0
2970,3
2971,0
2972,7
2973,5
2974,3
2975,3
2976,2
2977,7
2978,4
2979,8
2980,7
2981,3
2982,2
2983,8
2984,4
2985,3
2986,9
2987,6
2988,7
2989,3
2990,2
2991,6
2992,1
2993,2
2994,5
2995,0
2996,4
2997,7
